product_name,original_url,currency,brand_name,quantity_measurement,product_image,price_per_unit,price,is_available,old_price,discount,product_hash,product_id,discount_start,discount_end,category
Frikom Slad.multipack Bananica M3 255ml,https://www.maxi.rs/Smrznuti-proizvodi/Slad-multipack-Bananica-M3-255ml/p/7719239,RSD,,184 gr,https://static.maxi.rs/medias/sys_master/h69/hca/9118031478814.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1940.16 rsd/Kg,35699,True,,False,16042192c6867a561ccf7e9c72c688ab,7719239,,,Smrznuti proizvodi
FRONERI ADRIATIC DOO STARI BAN Sladoled Nuii lesnik&badem.vanila 252g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Nuii-lesnik-and-badem-vanila-252g/p/7724071,RSD,,252 gr,https://static.maxi.rs/medias/sys_master/hdc/he3/9129677553694.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3571.39 rsd/Kg,89999,True,,False,e5d88150a4cad70e49cbe9fa001b4560,7724071,,,Smrznuti proizvodi
Nirvana Sladoled Nirvana pral.&cr.cup102g/150ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Nirvana-pral-and-cr-cup102g-150ml/p/7624473,RSD,,102 gr,https://static.maxi.rs/medias/sys_master/h5d/h66/9129082945566.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2745 rsd/Kg,27999,True,,False,65e4fd10243782437f358e6eb87f3f80,7624473,,,Smrznuti proizvodi
Dream&Co Sladoled mini mix 8x50ml multipak,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-mini-mix-8x50ml-multipak/p/7713885,RSD,,286 gr,https://static.maxi.rs/medias/sys_master/hc8/hf0/9129076391966.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1423.04 rsd/Kg,40699,True,,False,7edefd71fcabac18667d573671bf5ad5,7713885,,,Smrznuti proizvodi
Dream&Co Sladoled van.kornet 8x120ml multipak,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-van-kornet-8x120ml-multipak/p/7713920,RSD,,552 gr,https://static.maxi.rs/medias/sys_master/h05/h77/9129079668766.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,951.07 rsd/Kg,52499,True,,False,b4a832b50eb4af1bbef56bcd200d520c,7713920,,,Smrznuti proizvodi
Dream&Co Slad.kakao/van.kornet 6x120ml multipak,https://www.maxi.rs/Smrznuti-proizvodi/Slad-kakao-van-kornet-6x120ml-multipak/p/7713886,RSD,,429 gr,https://static.maxi.rs/medias/sys_master/products/h3b/hbf/9155525345310.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1095.55 rsd/Kg,46999,True,,False,af96a2c2039dc33fe48dd789bdcb63cf,7713886,,,Smrznuti proizvodi
FRONERI ADRIATIC DOO STARI BAN Sladoled Nuii sl.karamela i bobice 253g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Nuii-sl-karamela-i-bobice-253g/p/7724072,RSD,,253 gr,https://static.maxi.rs/medias/sys_master/h7a/hb9/9129692626974.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,4407.08 rsd/Kg,1.11499,True,,False,7de1b82e5b251a634f23110758e3efe3,7724072,,,Smrznuti proizvodi
FRONERI ADRIATIC DOO STARI BAN Sladoled Nuii mango 214g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Nuii-mango-214g/p/7724120,RSD,,214 gr,https://static.maxi.rs/medias/sys_master/hb4/hec/9129695248414.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3270.98 rsd/Kg,69999,True,,False,fb28eea0af5308667336ad99485701ee,7724120,,,Smrznuti proizvodi
FRONERI ADRIATIC DOO STARI BAN Sladoled Nuii australijski 204g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Nuii-australijski-204g/p/7724094,RSD,,204 gr,https://static.maxi.rs/medias/sys_master/h42/h06/9129693282334.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,3431.32 rsd/Kg,69999,True,,False,d8d4c4da64f06c54ea9ea49a5bf07fde,7724094,,,Smrznuti proizvodi
Maxi Smrz.knedle sa kakao kremom Maxi 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Smrz-knedle-sa-kakao-kremom-Maxi-800g/p/7578254,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/h03/hb9/9136747937822.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,612.49 rsd/Kg,48999,True,,False,2ba4f193745e75a91fa90a77f05a30f1,7578254,,,Smrznuti proizvodi
King Sladoled King casa Obssesion 450ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-King-casa-Obssesion-450ml/p/7722901,RSD,,299 gr,https://static.maxi.rs/medias/sys_master/hd9/h13/9134281293854.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2341.1 rsd/Kg,69999,True,,False,b6053fcb227261d3c4fdb77c09cd7d64,7722901,,,Smrznuti proizvodi
King Sladoled King casa Caramel 450ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-King-casa-Caramel-450ml/p/7722900,RSD,,305 gr,https://static.maxi.rs/medias/sys_master/hce/h12/9134280572958.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2295.05 rsd/Kg,69999,True,,False,6150da65bb4f39d7d808ab9e7f0b773f,7722900,,,Smrznuti proizvodi
King Sladoled King casa Majestic 450ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-King-casa-Majestic-450ml/p/7722933,RSD,,302 gr,https://static.maxi.rs/medias/sys_master/h9e/h29/9134261567518.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2317.85 rsd/Kg,69999,True,,False,ac453f609a2541296e0bb976a4d2703b,7722933,,,Smrznuti proizvodi
Frikom Slad.Relax time mult.Frikom 300ml/204g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Relax-time-mult-Frikom-300ml-204g/p/7658786,RSD,,204 gr,https://static.maxi.rs/medias/sys_master/products/h3a/h4c/9142366961694.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1813.68 rsd/Kg,36999,True,,False,fc174789386fe1b639077aa34115994f,7658786,,,Smrznuti proizvodi
FRIKOM DOO FRIKOM DOO Sladoled Frikom M6 box kornet II 364g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Frikom-M6-box-kornet-II-364g/p/7482977,RSD,,364 gr,https://static.maxi.rs/medias/sys_master/products/hc4/h23/9142371287070.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1263.71 rsd/Kg,45999,True,,False,2efbc03a57b0ca8a2d9644c1b188eb2e,7482977,,,Smrznuti proizvodi
Frikom Pomfrit extra tanki 600g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Krompir/Pomfrit-extra-tanki-600g/p/7703438,RSD,,600 gr,https://static.maxi.rs/medias/sys_master/products/h6c/h4a/9142370566174.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,816.65 rsd/Kg,48999,True,,False,acaa25f9799f7bd2da99ccb55aeadb75,7703438,,,Smrznuti proizvodi
Frikom Smrznute rolnice Mexicana 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slana-testa/Smrznute-rolnice-Mexicana-800g/p/7719205,RSD,,800 gr,https://static.maxi.rs/medias/sys_master/products/h32/hb7/9182819188766.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,599.99 rsd/Kg,47999,True,,False,43da690d7387b24b87b853329cfa68dd,7719205,,,Smrznuti proizvodi
Oreo Sladoled Oreo tub 332g/480ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Oreo-tub-332g-480ml/p/7624472,RSD,,332 gr,https://static.maxi.rs/medias/sys_master/products/hef/hca/9143339909150.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,2409.61 rsd/Kg,79999,True,,False,ab98c3071c8b85947e2297e785ea8edb,7624472,,,Smrznuti proizvodi
Frikom Slad.kesten multi.stapic M6 Frikom 360ml,https://www.maxi.rs/Smrznuti-proizvodi/Slad-kesten-multi-stapic-M6-Frikom-360ml/p/7662525,RSD,,258 gr,https://static.maxi.rs/medias/sys_master/products/h32/h8b/9165330120734.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1937.95 rsd/Kg,49999,True,,False,9c1359b82a3e11e628096b46848dba89,7662525,,,Smrznuti proizvodi
Friglo Smrznuta ruska salata Friglo 400g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Grashak/Smrznuta-ruska-salata-Friglo-400g/p/7725376,RSD,,400 gr,https://static.maxi.rs/medias/sys_master/products/hed/h80/9178801274910.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,449.98 rsd/Kg,17999,True,,False,e817454097954d0aa707ea9c404f9199,7725376,,,Smrznuti proizvodi
Dream&Co Sladoled jagoda kornet DC 6x110ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-jagoda-kornet-DC-6x110ml/p/7729142,RSD,,391 gr,https://static.maxi.rs/medias/sys_master/products/hdd/hcd/9182765514782.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,1125.29 rsd/Kg,43999,True,,False,2d4fc56d7bf69103bf37f87f2fbe034b,7729142,,,Smrznuti proizvodi
Gustona Pizza 4 vrste sira Gustona 340g,https://www.maxi.rs/Gotova-i-polugotova-jela/Polugotove-pice/Pizza-4-vrste-sira-Gustona-340g/p/7743894,RSD,,340 gr,,926.44 rsd/Kg,31499,True,,False,6788d480413c58ebd3955997a81a60ca,7743894,,,Smrznuti proizvodi
Gustona Smrznuti Kineski mix Gustona 450g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Meshano-povrcje/Smrznuti-Kineski-mix-Gustona-450g/p/7734418,RSD,,450 gr,https://static.maxi.rs/medias/sys_master/products/hc2/h49/9184899694622.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,511.09 rsd/Kg,22999,True,,False,9278dce89a0e7c7da8308c11903cea6e,7734418,,,Smrznuti proizvodi
Gustona Pizza Margarita Gustona 300g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Smrznuta-pica/Pizza-Margarita-Gustona-300g/p/7743940,RSD,,300 gr,,733.3 rsd/Kg,21999,True,,False,4c09f9ae5660dea52cb9f73ee40bff15,7743940,,,Smrznuti proizvodi
Gustona Smrz.mix povrca karf/sar/brokGustona450g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Meshano-povrcje/Smrz-mix-povrca-karf-sar-brokGustona450g/p/7734400,RSD,,450 gr,https://static.maxi.rs/medias/sys_master/products/hbc/h62/9184903299102.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,399.98 rsd/Kg,17999,True,,False,9e2f865dcc5a27375b15a3e85e478a2e,7734400,,,Smrznuti proizvodi
Maxi Smrznuta boranija zelena Maxi 450g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Boranija/Smrznuta-boranija-zelena-Maxi-450g/p/7344113,RSD,,,https://static.maxi.rs/medias/sys_master/products/h8c/hf2/9185933492254.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,346e29ba9bbe722416f564e85fa0825a,7344113,,,Smrznuti proizvodi
Maxi Smrznuta visnja Premia 400g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-vocje/Vishnja/Smrznuta-visnja-Premia-400g/p/7518108,RSD,,,https://static.maxi.rs/medias/sys_master/h5a/h5d/8914708660254.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,bbbc9ff365cd60c7c515bc90dc236175,7518108,,,Smrznuti proizvodi
Frikom Smrznuti mini rolls sir spanac 500g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-testa-i-pica/Slatka-testa/Smrznuti-mini-rolls-sir-spanac-500g/p/7719214,RSD,,,https://static.maxi.rs/medias/sys_master/products/he1/h72/9142367682590.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,3232d5fd59ea4644368b3bc72d778c0d,7719214,,,Smrznuti proizvodi
Frikom Smrz.pan. kolutici od totana Frikom400g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Panirani-riblji-proizvodi/Smrz-pan-kolutici-od-totana-Frikom400g/p/7182904,RSD,,,https://static.maxi.rs/medias/sys_master/h21/h14/8986556825630.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,57b0c76c45ca365b97f1140a93dee477,7182904,,,Smrznuti proizvodi
Nirvana Sladoled Pralines & Cream Nirvana 310g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Pralines-and-Cream-Nirvana-310g/p/7728243,RSD,,,https://static.maxi.rs/medias/sys_master/h9e/h72/9129929998366.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,1d200bdc11b4a359756ec4f0254fec72,7728243,,,Smrznuti proizvodi
Frikom Smrz.krompir domacinski Frikom 750g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Krompir/Smrz-krompir-domacinski-Frikom-750g/p/7606438,RSD,,,https://static.maxi.rs/medias/sys_master/h8e/hf6/9005554106398.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,8f9840916964c70191118a0359a58e9d,7606438,,,Smrznuti proizvodi
Family Smrz.kraljevski Mix 900g Family,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Meshano-povrcje/Smrz-kraljevski-Mix-900g-Family/p/7563329,RSD,,,https://static.maxi.rs/medias/sys_master/products/h7b/h00/9143313956894.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,f5368ae311ab0d845c70d3c06f4da036,7563329,,,Smrznuti proizvodi
Frikom Kesten pire Frikom 250g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznute-torte-i-deserti/Kesten-pire-Frikom-250g/p/7214175,RSD,,,https://static.maxi.rs/medias/sys_master/hfd/he6/8986546929694.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,a43588381c3b7bf1f69862fb354d03ae,7214175,,,Smrznuti proizvodi
Frikom Fish nuggets 245g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Panirani-riblji-proizvodi/Fish-nuggets-245g/p/7657682,RSD,,,https://static.maxi.rs/medias/sys_master/products/hf8/h59/9142372007966.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,b77d40064ff1ad0771af537497bbbbd9,7657682,,,Smrznuti proizvodi
Maxi Smr.pan.rib.stap.Prem/Maxi 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Panirani-riblji-proizvodi/Smr-pan-rib-stap-Prem-Maxi-1kg/p/7184062,RSD,,,https://static.maxi.rs/medias/sys_master/h31/hce/8825855475742.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,52fac7f7bc970c8d2e4695e1cd7071dc,7184062,,,Smrznuti proizvodi
"Frikom Slad.Macho mixbox 450ml/378,6g",https://www.maxi.rs/Smrznuti-proizvodi/Slad-Macho-mixbox-450ml-378-6g/p/7624153,RSD,,,https://static.maxi.rs/medias/sys_master/h74/hff/9001484091422.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,46c5f04ada5df60f04168226ab770ba4,7624153,,,Smrznuti proizvodi
Quattro Sladoled Quattro zuppa 1.65l (1020g),https://www.maxi.rs/Smrznuti-proizvodi/Sladoledi/Sladoled-Quattro-zuppa-1-65l-1020g-/p/7182176,RSD,,,https://static.maxi.rs/medias/sys_master/products/hbe/h67/9143340630046.jpg?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,b2e431f22b3dd16387b244df7839173e,7182176,,,Smrznuti proizvodi
Quattro Sladoled Quattro cokolada 1.65l (970g),https://www.maxi.rs/Smrznuti-proizvodi/Sladoledi/Sladoled-Quattro-cokolada-1-65l-970g-/p/7182175,RSD,,,https://static.maxi.rs/medias/sys_master/h9b/hfc/9125631131678.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,5ee7fc6dd6a8a25b2538cd3973d103a6,7182175,,,Smrznuti proizvodi
Quattro Sladoled Quattro Plazma 1500ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-Plazma-1500ml/p/7722940,RSD,,,https://static.maxi.rs/medias/sys_master/hea/h14/9125085249566.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,e73239409b2ae5db777b0bfd2dbd3b26,7722940,,,Smrznuti proizvodi
lamargo Oslic hoki Lamargo 800g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Oslic-hoki-Lamargo-800g/p/7516412,RSD,,,https://static.maxi.rs/medias/sys_master/products/hd6/h33/9143311073310.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,0df2207e82393413d87db2fe8d61a6ff,7516412,,,Smrznuti proizvodi
FRIKOM DOO FRIKOM DOO Sladoled Quattro banana split 510g,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-banana-split-510g/p/7482947,RSD,,,https://static.maxi.rs/medias/sys_master/h96/hdc/9125629820958.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,9e7544933c51e71a47625b4cbb9e1a30,7482947,,,Smrznuti proizvodi
Frikom Slad.Quattro nostalgy Frikom 1600ml/903g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Quattro-nostalgy-Frikom-1600ml-903g/p/7658834,RSD,,,https://static.maxi.rs/medias/sys_master/haf/hde/9125627854878.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,0109a8eb8b6e3cc448c2234c97f422b8,7658834,,,Smrznuti proizvodi
Frikom Smrz.filet atlan.bele ribe 400g Frikom,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Morska-i-rechna-riba/Smrz-filet-atlan-bele-ribe-400g-Frikom/p/7647688,RSD,,,https://static.maxi.rs/medias/sys_master/h26/h34/9059066413086.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,80d7479838f9c0c0c1463233cc9924bd,7647688,,,Smrznuti proizvodi
Frikom Slad.Plazma Kocka 900ml/565g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Plazma-Kocka-900ml-565g/p/7624105,RSD,,,https://static.maxi.rs/medias/sys_master/h53/hd8/8986566918174.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,80ba6c629e61737269c4856df18be165,7624105,,,Smrznuti proizvodi
Frikom Slad.Plazma casa 450ml/296g,https://www.maxi.rs/Smrznuti-proizvodi/Slad-Plazma-casa-450ml-296g/p/7624064,RSD,,,https://static.maxi.rs/medias/sys_master/h37/h28/9050371588126.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,fe010663bf56a09a824f5942617e1823,7624064,,,Smrznuti proizvodi
Quattro Sladoled Quattro Classic 900ml (549g),https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-Classic-900ml-549g-/p/7188156,RSD,,,https://static.maxi.rs/medias/sys_master/h9e/h97/9125631787038.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,0f8b28b542d4b2016f217abca17d417e,7188156,,,Smrznuti proizvodi
Frikom Sladoled Kapri 900ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Kapri-900ml/p/7534559,RSD,,,https://static.maxi.rs/medias/sys_master/h98/hc1/8986578321438.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,ff30031122021eb29f1049ab407b6632,7534559,,,Smrznuti proizvodi
Frikom Sladoled Plazma mixbox 678ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Plazma-mixbox-678ml/p/7679882,RSD,,,https://static.maxi.rs/medias/sys_master/h57/ha1/9118664949790.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,7d9e157fb004132aee6acbbfa1864011,7679882,,,Smrznuti proizvodi
Quattro Sladoled Quattro fruits colori 1500ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-fruits-colori-1500ml/p/7722902,RSD,,,https://static.maxi.rs/medias/sys_master/h01/h23/9118045896734.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,847639120ad37889ead34a1274f3e4c7,7722902,,,Smrznuti proizvodi
King Sladoled King Majestic M3 300ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-King-Majestic-M3-300ml/p/7722941,RSD,,,https://static.maxi.rs/medias/sys_master/h29/h5b/9118052450334.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,483515e09289ada4702361d3eb3ae670,7722941,,,Smrznuti proizvodi
Quattro Sladoled Quattro choco colori 1500ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-choco-colori-1500ml/p/7722934,RSD,,,https://static.maxi.rs/medias/sys_master/hba/he9/9118035410974.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,7e54a15017be9944a722918dcd443aea,7722934,,,Smrznuti proizvodi
King Sladoled King Obsession M3 300ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-King-Obsession-M3-300ml/p/7722957,RSD,,,https://static.maxi.rs/medias/sys_master/hb9/hd8/9118034755614.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,ee0e4945828a5cc9d42a5b073f6b29b9,7722957,,,Smrznuti proizvodi
Quattro Sladoled Quattro Plazma 800ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-Plazma-800ml/p/7722842,RSD,,,https://static.maxi.rs/medias/sys_master/h42/h9b/9125086560286.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,c0ee3f8af317fac14735979782aeb9c2,7722842,,,Smrznuti proizvodi
King Sladoled Kontiki M4 280ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Kontiki-M4-280ml/p/7722958,RSD,,,https://static.maxi.rs/medias/sys_master/h7e/h7c/9125076729886.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,97ba56191fd3a8c439b2b28329cb840b,7722958,,,Smrznuti proizvodi
Quattro Sladoled Quattro Najlepse zelje 1500ml,https://www.maxi.rs/Smrznuti-proizvodi/Sladoled-Quattro-Najlepse-zelje-1500ml/p/7722956,RSD,,,https://static.maxi.rs/medias/sys_master/h4e/hda/9125072797726.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,c8ed7bb33468b902b28383b30b36ef45,7722956,,,Smrznuti proizvodi
Frikom Riblji stapici u zlatnoj panadi 224g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuta-riba/Panirani-riblji-proizvodi/Riblji-stapici-u-zlatnoj-panadi-224g/p/7703424,RSD,,,https://static.maxi.rs/medias/sys_master/products/hbb/hbf/9142379282462.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,3ef4bb300dbab3101f7edb95bd50d990,7703424,,,Smrznuti proizvodi
Excellent Lesnik torta Excellent 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznute-torte-i-deserti/Lesnik-torta-Excellent-1kg/p/7675512,RSD,,,https://static.maxi.rs/medias/sys_master/products/h44/ha7/9190448005150.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,81e9de4257ce17ca95444cce621d0523,7675512,,,Smrznuti proizvodi
Excellent Cokoladna torta Excellent 1kg,https://www.maxi.rs/Smrznuti-proizvodi/Smrznute-torte-i-deserti/Cokoladna-torta-Excellent-1kg/p/7675503,RSD,,,https://static.maxi.rs/medias/sys_master/products/hf9/h96/9190448726046.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,49cc0c76a269213bf9302ffc0c3ebe64,7675503,,,Smrznuti proizvodi
Gustona Zamrznuta borovnica Gustona 400g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-vocje/Ostalo-vocje-i-miks/Zamrznuta-borovnica-Gustona-400g/p/7729123,RSD,,,https://static.maxi.rs/medias/sys_master/products/h05/hfb/9189959204894.png?buildNumber=cafcc9390aeed60abc54bb7e436ae2f97ce17d3e1e91a21083a22fa74cae3bab,,,False,,False,c85d93df95ef6e5e611274ef862ca453,7729123,,,Smrznuti proizvodi
Gustona Smrz.edamame Gustona 350g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Ostalo-povrcje/Smrz-edamame-Gustona-350g/p/7740218,RSD,,,,,,False,,False,f7b1426a3b47559a6f7c392dff2fb098,7740218,,,Smrznuti proizvodi
Gustona Smrznuta zel.boranija Gustona 450g,https://www.maxi.rs/Smrznuti-proizvodi/Smrznuto-povrcje/Boranija/Smrznuta-zel-boranija-Gustona-450g/p/7740233,RSD,,,,,,False,,False,bc52540390842563a2a2099adf34a862,7740233,,,Smrznuti proizvodi
